name,endereco,bairro,cep,cidade,estado,pais,telefone,nome_fantasia,email,site,cnpj
INSTITUTO TALENTO BRASIL,RUA FUNCHAL - 203 - 7 ANDAR - CONJ. 71,VILA OLIMPIA,4551060,São Paulo,SP,Brasil,11-30450153,,,,
Fundação Sorria,Rua José da Costa Carvalho - 6 -,Rosário,35400000,Ouro Preto,MG,Brasil,31-35516194,Projeto Sorria,"contato@fundacaosorria.org,br",www.fundacaosorria.org.br,281901000107
SOCIEDADE COMUNITÁRIA DO CENTRO EDUCATIVO CRESCER,Rua Antônio Prado - 373 -,Navegantes,95185000,Carlos Barbosa,RS,Brasil,54-34612320,Centro Educativo Crescer,cec@lottinet.com.br,www.centroeducativocrescer.com.br,1868175000188
OBRAS SOCIAIS DE NOSSA SENHORA DO SAGRADO CORAÇÃO,RUA CASTILHOS FRANÇA - 40 -,ICARAI,24220010,Niterói,RJ,Brasil,21-26202378,,,,
Associação Casa de Apoio Santa Clara,Rua José de Alencar - 447 -,Centro,13013040,Campinas,SP,Brasil,19-32317122,,,,
Centro de Educação Infantil Santa Terezinha,RUA JOSIAS BATISTA LEITE - 169 -,BOSQUE,38440280,Araguari,MG,Brasil,34-32415676,Centro de Educação Infantil Santa Terezinha,cei.s.terezinha@hotmail.com,,
Sociedade Brasileira de Engenharia Naval,"av. Presidente Vargas, - 542 - grupo 713",Centro,20071000,Rio de Janeiro,RJ,Brasil,21-22639079,SOBENA,sobena@sobena.org.br,www.sobena.org.br,31244163000143
Fundação Raul Furtado Bacellar,Rua Vera Cruz - 744 -,São José,64218100,Parnaíba,PI,Brasil,86-33222249,Fundação Dr. Raul Bacellar,fundacaoraulbacellar@hotmail.com,http://www.raulbacellar.org.br,342779000123
Instituto Bom Pastor,Rua Lindolfo de Azevedo - 380 -,Nova Suiça,30460050,Belo Horizonte,MG,Brasil,31-33091600,,,,
Fundação Medioli,RUA CRISTALIA VILA BENGE - 845 -,IMBIRUÇU,32680060,Betim,MG,Brasil,31-30719634,,,,
CENTRO DE PROMOÇÃO SOCIAL CARMEN MENDES,RUA VIGÁRIO TAQUES BITTENCOURT - 172 -,VILA MIRANDA,4755060,São Paulo,SP,Brasil,11-56413978,CENTRO DE PROMOÇÃO SOCIAL CARMEN MENDES CONCEIÇÃO,carmenmendes@terra.com.br,,
Sociedade Uberabense de Proteção e Amparo aos Menores,Rua Frei Paulino - 140 -,Abadia,38025180,Uberaba,MG,Brasil,34-33324556,Supam,supam@netsite.com,,
Associação Luiza de Marillac,Rua João Rodrigues de Oliveira - 130 - casa,Centro,29500000,Alegre,ES,Brasil,28-99610438,Lar dos Idosos,veraluciaalvarez10@hotmail.com,,
Creche ParoquialDivino Espírito Santo,Rua Tancredo de Almeida Neves - 11 -,centro,35510000,Carmo do Cajuru,MG,Brasil,37-3244105638,20914099000144,,,
Cáritas Arquidiocesana de Campinas,Rua Irmã Serafina - 88 -,Bosque,13026066,Campinas,SP,Brasil,19-32317122,,,,
Casa de recuperação evagelica eu já sou livre,Joaquim Laranjeiras - 315 -,Jardim Cruzeiro,44020130,Feira de Santana,BA,Brasil,75-32255754,Cresol,cresolcristo@ig.com.br,,
FUNDACAO FE E ALEGRIA DO BRASIL,Rua Assungui - 626 -,Vila Gumercindo,4131001,São Paulo,SP,Brasil,11-38659761,,,,
Associação de Pais e Amigos dos Excepcionais de Jales - APAE,Rua dos Girassóis - 663 - xxxxxxxxxxxxxxxxxxxxxx,Santo Expedito,15707094,Jales,SP,Brasil,17-36321984,A.P.A.E de Jales,apaejales@melfinet.com.br,,
ASSOCIAÇÃO CULTURAL SANTA ROSA,Rua Assis Brasil - 76 -,Centro,95185000,Carlos Barbosa,RS,Brasil,54-34611481,Colégio Santa Rosa,direcao@colegiosantarosa.com.br,www.colegiosantarosa.com.br,90056953000164
OSCIP ORGANIZAÇÃO RAINHA CLÊMENCIA,RUA JACOB LYRA - 1040 -,JD MORADA DO SOL,13346010,Indaiatuba,SP,Brasil,19-39357675,RAINHA FUTSAL,RAINHAFUTSAL@IG.COM.BR,WWW.RAINHACLEMENCIA.ORG.BR,7422583000198
Associação Cultural de Esporte e Artes Central,Rua das Dalias - 19 - DVO,Gama,72491090,Brasília,DF,Brasil,61-33938068,ACEAC,taniaaceac@gmail.com,,
Instituição Universal de Amparo,Rua Jardim Santa Helena - 307 -,Brotas,40290020,Salvador,BA,Brasil,71-32761114,,,,
INSTITUTO DE PROTEÇÃO E ASSISTÊNCIA À INFÂNCIA DO RN,AVENIDA DEODORO - 498 -,CIDADE ALTA,59025600,Natal,RN,Brasil,84-32098200,HOSPITALINFANTIL VARELA SANTIAGO,hospital@hospitalvarelasantiago.org.br,http://hospitalvarelasantiago.org.br,8337586000196
ASSOCIAÇÃO CAMPOGRANDENSE BENEFICENTE DE REABILITAÇÃO,AV. AFONSO PENA - 254 -,AMAMBAÍ,79005001,Campo Grande,MS,Brasil,67-33846999,ACBR,acbrcg@gmail.com,www.geocities.com/acbr2000,190314000102
ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE RIBEIRAO CLARO,RUA DOM PEDRO II - 462 -,CENTRO,86410000,Ribeirão Claro,PR,Brasil,43-35362128,APAE DE RIBEIRAO CLARO,rh.alvorada@uol.com.br,,
Hospital Alemão Oswaldo Cruz,Rua João Julião - 331 -,Bela Vista,1323903,São Paulo,SP,Brasil,11-35490000,,,,
INSTITUIÇÃO DE CRÉDITO SOLIDÁRIO - CREDISOL,AV. CENTENÁRIO - 4243 - SALA TÉRREA - EDIFÍCIO MÍDIA CENTER,CENTRO,88801001,Criciúma,SC,Brasil,48-34376911,CREDISOL,credisol@credisol.org.br,www.credisol.org.br,3441899000176
CRECHE PINGO DE LEITE,AVENIDA LUZITANA - 710 -,PARQUE RIBEIRÃO PRETO,14031240,Ribeirão Preto,SP,Brasil,16-39193707,,,,
UNIÃO ESPÍRITA SUBURBANA-MANTENEDORA DO ASILO DA LEGIÃO DO BEM,RUA OLDEGARD SAPUCAIA - 13 -,MÉIER,20710005,Rio de Janeiro,RJ,Brasil,21-25933746,,,,
Associação de Pais e Amigos dos Excepcionais,Praça Bom Jesus - 42 -,Centro,59584000,Touros,RN,Brasil,84-32632273,Associação de Pais e Amigos dos Excepcionais,mscontab@supercabo.com.br,,
"FUNDAÇÃO JUAZEIRENSE PARA DESENVOLVIMENTO CIENTÍFICO, TECNOLÓGICO, ECONÔMICO, SÓCIO-CULTURAL E AMBIENTAL",RODOVIA JUAZEIRO/SOBRADINHO KM0 - 0 - DISF,PIRANGA,48905350,Juazeiro,BA,Brasil,74-36110422,FUNDESF,fundesf@yahoo.com.br,www.fundesfba.org.br,40633554000140
Fundação Hospitalar São Sebastião,Rua Pedro Bonésio - 236 -,Centro,37410000,Três Corações,MG,Brasil,35-32393950,Hospital São Sebastião,rh@hsstc.com.br,www.hsstc.com.br,18632315000117
Associação de Pais e Amigos dos Excepcionais,Rua Joaquim Silveira Mello - 55 -,Santa Quitéria,18132170,São Roque,SP,Brasil,11-47123223,APAE São Roque,apae-sr@uol.com.br,,
Fundação Espírita Américo Bairral,Rua Dr. Hortêncio Pereira da Silva - 313 -,Centro,13970905,Itapira,SP,Brasil,19-38639400,Instituto Bairral de Psiquiatria,flavia@bairral.com.br,,
CASA DA CRIANÇA DE BOA ESPERANÇA DO SUL,PRAÇA LUDOVICO BERALDO FILHO - 268 - CASA,CENTRO,14930000,Boa Esperança do Sul,SP,Brasil,16-33461133,,,,
Legião Assistencial de Apoio ao Paciente de Câncer,Rua Ramiro Barcelos - 2350 -,Bom Fim,90035003,Porto Alegre,RS,Brasil,51-21018561,LAAPAC,presidente@laapac.com.br,www.laapac.com.br,94954476000105
ASSOCIAÇÃO BENEFICENTE CARMELITANA,RUA MELLO FRANCO - 638 -,ALTO,25960531,Teresópolis,RJ,Brasil,21-25768022,,,,
Associação de Pais e Amigos dos Excepcionais,Rua Bonfim - 1621 -,Centro,85901150,Toledo,PR,Brasil,45-32523984,APAE de Toledo,toledo@apaepr.org.br,http://www.toledo.apaepr.org.br,75974931000190
Fundação Climedi Assistencia Social,Av.Barão de Maruim - 956 -,Centro,49010340,Aracaju,SE,Brasil,79-32119006,Fundação Climedi,jcarlos@climedi.com.br,,
CORPORAÇÃO DE MÉDICOS CATÓLICOS,RUA ITAMARACÁ - 535 -,CONCÓRDIA,31110580,Belo Horizonte,MG,Brasil,31-21261500,HOSPITAL SAO FRANCISCO DE ASSIS,controladoria@hospitalsaofrancisco.com.br,www.hospitalsaofrancisco.com.br,17216086000197
Associação de Pais e Amigos dos Excepcionais de Maranguape,Avenida Stenio Gomes - 888 -,Parque Iracema,61948260,Maranguape,CE,Brasil,85-33414191,APAE - Maranguape,apaempece@yahoo.com.br,,
SOCIEDADE CRECHE MARIA PIOVESAN BIM,RUA SANTA LUZIA - 650 -,CENTRO,17475000,Lucianópolis,SP,Brasil,14-32867213,47578869000181,,,
HOSPITAL SANTA TEREZINHA E MATERNIDADE ERCILIA PIERONI,PRAÇA SÃO ROQUE - 48 -,CENTRO,18690000,Itatinga,SP,Brasil,14-38481539,HOSPITAL DE ITATINGA,hstitatinga@ig.com.br,,
INSTITUIÇÃO ALICE TIBIRIÇA DE CIVISMO E SOLIDARIEDADE,RUA BOM PASTOR - 1914 -,IPIRANGA,4203002,São Paulo,SP,Brasil,11-22721079,,,,
CENTRO DE ASSISTÊNCIA SOCIAL EVANGÉLICO PALAVRA DA FÉ,RUA A - 1887 -,JD.S.HERMÍNIA,12226838,São José dos Campos,SP,Brasil,12-39415810,CASEPAFE,pramarymoreno@yahoo.com.br,,
ASSOCIAÇAO DE MORADORES NOVA ESPERANÇA,"RODOVIA BR 101 KM 67,5 - 0 - CAIXA POSTAL 52",NOVA ESPERANÇA,29936450,São Mateus,ES,Brasil,27-37634459,NOVA ESPERANÇA,novaesperanca@novaesperanca.org.br,www.novaesperanca.org.br,27559384000133
Hospital Espírita Fabiano de Cristo,"Rua Canário, - 500 -",Laranjeiras,7700000,Caieiras,SP,Brasil,11-44413031,Hospital Espírita Fabiano de Cristo,hefc@hefc.org.br,,
Centro de Educação Infantil Tia Elvira,Rua Bom Despacho - 350 -,Américo Silva,35590000,Lagoa da Prata,MG,Brasil,37-32615972,CEI Tia Elvira,contabilidadecastro@yahoo.com.br,,
Associação Lar de Ismael,Av Luz da Vida - 1380 -,Cipó Guaçú,6930000,Embu-Guaçu,SP,Brasil,11-46651044,ALI,lardeismael@lardeismael.org.br,www.lardeismael.org.br,59048298000152
Associação dos Familiares dos Reeducandos do Estado de São Paulo,Rua Frei Caneca - 91 - Conjunto 51,Consolação,1307001,São Paulo,SP,Brasil,11-29420008,Nova Ordem,contador@a2office.com.br,www.a2office.com.br,7588930000157
SOCIEDADE BENEFICENTE HOSPITAL PAROQUIAL N.S. DO ROSÁRIO,RUA MONS. JOÃO BATISTA SCALABRINI - 260 -,CENTRO,99250000,Serafina Corrêa,RS,Brasil,54-34441332,,,,
FUNDAÇÃO INSTITUTO CLINICO JUIZ DE FORA,RUA BARÃO DE JUIZ DE FORA - 88 -,SANTOS ANJOS,36062410,Juiz de Fora,MG,Brasil,32-36908011,,,,
Centro Promocional Comunitário,Rua Professor Cortez - 351 -,Centro,12490000,São Bento do Sapucaí,SP,Brasil,12-39711495,Ceprocom,ceprocom@gmail.com,,
Sociedade Campineira de Atendimento ao Deficiente Visual,Avenida Antônio Carlos Sales Júnior - 580 -,Jardim Proença,13100410,Campinas,SP,Brasil,19-32544648,Pró-Visão,provisao@provisao.org.br,www.provisao.org.br,51917995000190
Instituto Santa Rosália,AVENIDA JOSE ANTONIO CABRAL - 89 -,Jd. Rosa de França,7081000,Guarulhos,SP,Brasil,11-24857422,Instituto Santa Rosália,institutosantarosalia@yahoo.com.br,,
ASSOCIAÇÃO DOS REPRESENTANTES DOS PRODUTORES E COLHEDORES DE LARANJA DO NOROESTE DO PARANÁ,AV. DEPUTADO HEITOR ALENCAR FURTADO S/Nº - 0 - TERMINAL RODOVIÁRIO - 2º PISO,JD. CANADÁ,87707120,Paranavaí,PR,Brasil,44-34467959,PROJETO SUCO JUSTO,projetosucojusto@uol.com.br,,
Sociedade Esportiva Alvorada Club,R: Evaristo da Veiga - 2432 - casa,Jardim Alvorada,87033430,Maringá,PR,Brasil,44-30343601,Sociedade Esportiva Alvorada Club,wagner.paraiba@hotmail.com,seac.esportes@bol.com,4220731000101
Consultoria de Reação Estratégica & Centro de Reforço Educacional,AV SÃO PAULO - 1952 - SALA 10,CENTRO,11730000,Mongaguá,SP,Brasil,13-34485113,- CRE AO QUADRADO,cre2@uol.com.br,,
ASSOCIAÇÃO EDUCACIONAL E ASSISTENCIAL ULISSES BANDEIRA,RUA CELSO PIATTI - 499 - SALA 01,JARAGUÁ,57022210,Maceió,AL,Brasil,82-33271822,ASSOCIAÇÃO ULISSES BANDEIRA,,,
ASSOCIAÇAO FAMILIA DE MARIA,RUA EMILIANO PERNETA - 640 -,CENTRO,80420080,Curitiba,PR,Brasil,41-32244984,,,,
Sociedade Beneficente Dr. Eneas de Carvalho Aguiar,Rodovia Comandante João Ribeiro de Barros - 225 - Km 225/226,Aimorés,17034971,Bauru,SP,Brasil,14-31035917,,,,
Confederação Brasileira de Trabalhadores Circulistas,SRES - Área Especial Lote 09 - 9 -,Cruzeiro Velho,70649970,Brasília,DF,Brasil,61-32330669,CBTC,cbtcnacional@bol.com.br,www.cbtc.org.br,33834011000126
ASSOCIAÇÃO CASA DE SÃO JOSÉ,RUA ARY BARROSO - 157 -,ALTO,25961345,Teresópolis,RJ,Brasil,21-26423975,,,,
ASSOCIAÇÃO BRASILEIRA DE ODONTOLOGIA - SEÇÃO RIO DE JANEIRO,Rua Barão de Sertório - 75 - -0,Rio Comprido,20261050,Rio de Janeiro,RJ,Brasil,21-25040002,ABORJ,presidencia@aborj.org.br,"www.aborj.org,.br",34052217000167
Lar da Criança Vicentina,Rua São Luiz - 248 - Caa,Centrro,48602220,Paulo Afonso,BA,Brasil,75-32813681,Lar da Criança Vicentina,lcv.vicentina@bol.com.br,,
IRMANDADE DE MISERICORDIA DE T?PIRATIBA,Rua 7 de Setembro - 436 -,Centro,13760000,Tapiratiba,SP,Brasil,19-36572458,SANTA CASA DE MISERICORDIA SÃO LUCAS,hslucastap@uol.com.br,,
ASSOCIAÇÃO BENEFICENTE SAGRADA FAMÍLIA,RUA LUIS BARBOSA - 82 -,VILA ISABEL,20560010,Rio de Janeiro,RJ,Brasil,21-25769773,,,,
Conselho Central de Ouro Preto,Rua Coronel Alves - 32 -,Centro,35400000,Ouro Preto,MG,Brasil,31-35522911,,,,
Associação Renascer,Avenida Amélia Cury Gabriel - 4701 -,Jardim Soraia,15075220,São José do Rio Preto,SP,Brasil,17-32139595,,,,
Associação Amigos da Vida,A. José Gorla - 321 -,Jardin Satelite,14808585,Araraquara,SP,Brasil,16-33321700,AAVIDA,thperche@yahoo.com.br,,
associacao das damas beneficentes claudio das neves,Rua Cirineu de Menezes - 261 -,Vigilato Pereira,38408614,Uberlândia,MG,Brasil,34-32143414,146071000105,,,
ASSOCIAÇÃO BENEDITINA DE EDUCAÇÃO E ASSISTÊNCIA SOCIAL,RUA FLORIANÓPOLIS - 270 -,VILA SANTA TERESA,9030620,Santo André,SP,Brasil,11-49039000,,,,
CASA DE SAUDE E MATERNIDADE .SÃO FRANCISCO DE ASSIS,RUA MONSENHOR PALMEIRA - 0 - TERREO,CENTRO,58135000,Esperança,PB,Brasil,83-33612297,,,,
Centro Social Auxilum,Passag. Auxiliadora - 2564 - Esq. Trav. Alferes Costa,Pedreira,66080195,Belém,PA,Brasil,91-32332446,Centro Social Auxilium,csadiretoria@veloxmail.com.br,,
INFANCIA FELIZ,RUA FLORINDO FLORIAM - 77 -,NINHO VERDE,18530000,Tietê,SP,Brasil,15-32821655,INFANCIA FELIZ,leti_msantos@hotmail.com,,
Associação de Crianças Deficientes,Rua: Professor José Geraldo Guimarães - 70 -,Guanabara,38080520,Uberaba,MG,Brasil,34-33382846,Associação de Crianças Deficientes,acbuberaba@terra.com.br,,
FUNDAÇAO COMUNITARIA EDUCACIONAL E CULTURAL DE PATROCINIO,Rua Secundino Faria Tavares - 486 -,Centro,38740000,Patrocínio,MG,Brasil,34-38393737,,,,
CASA DE REPOUSO SÃO VICENTE DE PAULO,RUA SÃO VICENTE DE PAULO - 105 - ABRIGO,centro,48603020,Paulo Afonso,BA,Brasil,75-32813080,CASA DE REPOUSO SÃO VICENTE DE PAULO,crsvp.paf@gmail.com,,
ASSOCIAÇÃO HOSPITAL DE PORCIÚNCULA,RUA SCHUWARTZ VIEIRA - 128 -,CENTRO,28390000,Porciúncula,RJ,Brasil,22-38421213,HOSPITAL DE PORCIÚNCULA,hospitalporci@bol.com.br,,
Associação de Pais e Amigos dos Excepcionais - APAE de Presidente Olegário,Rua Guilhermina Moreira - 1543 -,Planalto,38750000,Presidente Olegário,MG,Brasil,34-38112100,APAE,presidenteolegario@apaebrasil.org.br,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LONDRINA,AV. ROBERT KOCH - 11 -,VILA OPERÁRIA,86038350,Londrina,PR,Brasil,43-33375924,,,,
COMUNIDADE EDUCACIONAL PADRE ANCHIETA,AV GOV CESAR CALS - 141 -,CENTRO,62690000,Trairi,CE,Brasil,85-33511122,CEPAN,cepantrairi1781@hotmail.com,,
Associação de Promoção ao Lavrador e Assistência ao Menor de Turmalina,Rua Paraíba - 430 -,Campo,39660000,Turmalina,MG,Brasil,38-35271223,APLAMT,apalmt@mcinfor.com.br,,
SANTA CASA DE MISERICORDIA DE ARAGUARI,PRAÇA DOM ALMIR MARQUES FERREIRA - 2 -,CENTRO,38442239,Araguari,MG,Brasil,34-32491500,,,,
ASSOCIAÇÃO BENEFICENTE SÃO JOSÉ,RUA BARÃO - 1115 -,JACAREPAGUÁ,21321620,Rio de Janeiro,RJ,Brasil,21-24502263,,,,
VILA VICENTINA DE BOA ESPERANCA,Av São Vicente de Paulo - 651 -,centro,37170000,Boa Esperança,MG,Brasil,35-38511020,VILA VICENTINA,jrezenderenato@bol.com.br,vvbe2005@yahoo.com.br,18781765000171
LAR SAO VICENTE DE PAULO,RUA ALONSO TEIXEIRA MARRA - 100 -,CACHOEIRINHA,35534000,Carmópolis de Minas,MG,Brasil,37-33332359,,,,
Terre des Hommes Suisse,Rua João Lira - 143 - 132,Santo Amaro,50050550,Recife,PE,Brasil,81-32221805,Terre des Hommes Suisse,kellyr@tdh-geneve.ch,www.tdh-geneve.ch,
MOVIMENTO CAPIXABA DE VOLUNTARIOS,AV AMERICO BUAIZ - 205 - SALA 506,AMERICO BUAIZ,29050950,Vitória,ES,Brasil,27-33243936,MCV,mcvolun@terra.com.br,,
Hospital São Vicente de Paulo,Rua São Vicente de Paulo - 232 - Hospital,Centro,37370000,São Vicente de Minas,MG,Brasil,35-33231295,Hospital São Vicente de Paulo,hosp.svm@bol.com.br,,
Fundação Comunidade da Graça,Rua Salvador do Vale - 9 -,Vila Formosa,3362015,São Paulo,SP,Brasil,11-26721200,Fundação Comunidade da Graça,fcg@fcg.org.br,www.fcg.org.br,1501866000149
Associação de Pais e Amigos dos Excepcionais de Santo André,Rua Joana Hannes - 166 -,Vila Guiomar,9090190,Santo André,SP,Brasil,11-49935555,APAE,apaesa@apaesa.org.br,www.apaesa.org.br,57599847000151
Casa de Caridade São José,Av. Dr. Olivio Correa Pedrosa - 262 -,Centro,29500000,Alegre,ES,Brasil,28-35522493,,,,
Creche Comecinho de Vida,Rua Domingos Vidal - 621 -,Centro,16230000,Piacatu,SP,Brasil,18-36931220,,,,
Associação Baiana de Portadores de Necessidades Especiais,Rua Galdino de Magalhães Ribeiro - 33 - Casa,Federação,40230105,Salvador,BA,Brasil,71-32471429,Projeto Incluir,contato@projetoincluir.org.br,www.projetoincluir.org.br,5409466000169
Associação de Ensino Novo Ateneu,Rua Visconde de Nacar - 1505 - 12 andar,Centro,80410201,Curitiba,PR,Brasil,41-32235122,,,,
Associação Assistencial Maternidade e Infância São Domingos Sávio,Rua do Progresso - 30 -,Centro,19865000,Pedrinhas Paulista,SP,Brasil,18-33751219,Jardim da Infância,tuccilli@ig.com.br,,
ASSOCIAÇÃO BENEFICENTE PARSIFAL,RUA ROBÉLIA - 59 -,JARDIM PRUDÊNCIA,4648240,São Paulo,SP,Brasil,11-55470201,ASSOCIAÇÃO BENEFICENTE PARSIFAL,parsifal@parsifal.org.br,www.parsifal.org.br,66511833000125
Associação dos Empregados no Comércio de Minas Gerais,RUA TUPINAMBÁS - 471 - ANDAR 2,CENTRO,30130003,Belo Horizonte,MG,Brasil,31-32746660,,,,
Lar Sao Vicente de Paulo,Rua Mato Grosso - 1146 -,Centro,18705390,Avaré,SP,Brasil,14-37320145,lar,larsaovicenteavare@ig.com.br,,
Associação de Creches Maria de Nazaré,AV. Corifeu de Azevedo Marques - 2530 -,Butanta,5340000,São Paulo,SP,Brasil,11-37357462,Creche Maria de Nazaré,crechenazare@uol.com.br,,
MOVIMENTO COMUNITÁRIO CRISTO LIBERTADOR,R. Guilherme de Poitiers - 35 -,Jd.Alexandrina Pereira,4930240,São Paulo,SP,Brasil,11-55180289,MOVIMENTO COMUNITÁRIO CRISTO LIBERTADOR,mcclibertador@hotmail.com,,
Fundação Odebrecht,Avenida Luis Viana - 2841 - Edifício Odebrecht,Paralela,41730900,Salvador,BA,Brasil,71-32061457,Fundação Odebrecht,fundacao@odebrecht.com,www.fundacaoodebrecht.org.br,15116155000165
UNIÃO PARA O DESENVOLVIMENTO DA BAHIA,AVENIDA CARDEAL DA SILVA - 202 - B,FEDERAÇÃO,40223250,Salvador,BA,Brasil,71-91160416,UNIDESB,unidesb@yahoo.com.br,,
Casa de Caridade Imaculada Conceicao,Rua JOAQUIM NABUCO - 747 - SALA 109,GRAÇAS,52011000,Recife,PE,Brasil,81-34215284,Casa de Caridade Imaculada Conceicao,arlindodos@uol.com.br,,
ORGANIZAÇÃO ESPÍRITA CRISTÃ IRMÃ SCHEILLA,RUA DO ROSÁRIO - 556 -,CENTRO,84010150,Ponta Grossa,PR,Brasil,42-32244828,IRMÃ SCHEILLA,veramoraes8@hotmail.com,,
The Norwegian Mission Alliance,Avenida João Gualberto - 1430 - Cj 03,Alto da Glória,80030001,Curitiba,PR,Brasil,41-30240915,Missão Aliança,missaoalianca@uol.com.br,www.misjonsalliansen.no,
Associação das Crianças e Adolescentes de União da Vitória,Av. Manoel Ribas - 210 - casa,Centro,84600000,União da Vitória,PR,Brasil,42-35223239,ACAUVA,,,
Sociedade em Benefício à Família,Zona Rural - 0 -,Sítio Estrela,63180000,Barbalha,CE,Brasil,88-35741094,SOBEF,sobef@baydejbc.com.br,,
Creche Berçário São Judas Tadeu e São Dimas,Rua Armando Azevedo - 39 - quadra 3,Vila Nova Santa Clara,17014140,Bauru,SP,Brasil,14-32236732,,,,
Fundação Nossa Senhora do Patrocinio,"Av.Pe.Alarico Zaccarias, - 625 -",Bom Jesus,13601200,Araras,SP,Brasil,19-35411443,asilo,asilonspatrocinio@zipmail.com.br,,
Conselho Central de João Pinheiro da Sociedade de São Vicente de Paulo,Rua Roberto Donizeti Mota - 1136 - Casa,Aeroporto,38770000,João Pinheiro,MG,Brasil,38-35611996,Conselho Central de João Pinheiro da SSVP,ssvpjp@noroestenet.com.br,,
CENTRO COMUNITÁRIO URBANO ROMEU CESTARI,Rua Jacyra Marcussi Hussein - 240 -,Centro,16950000,Murutinga do Sul,SP,Brasil,18-37881510,,,,
CENTRO DE ASSESSORIA E SERVIÇO AOS TRABALHADORES DA TERRA DOM JOSÉ BRANDÃO DE CASTRO,RUA GUAPORÉ - 616 -,SIGUEIRA CAMPOS,49075290,Aracaju,SE,Brasil,79-32596971,CENTRO DOM JOSÉ BRANDÃO DE CASTRO,cdjbc@cdjbc.org.br,www.cdjbc.org.br,702064000134
sociedade espirita obreiros da vida eterna,avenida pequeno príncipe - 721 -,campeche,88063000,Florianópolis,SC,Brasil,48-32374123,seove,seove@ig.com.br,,
instituicao de incentivo a crianca e ao adolescente de mogi mirim,AV. Brasília - 350 -,Loteamento Nova Mogi,13800280,Moji Mirim,SP,Brasil,19-39049102,ICA,financeiro@projetoica.org.br,www.projetoica.org.br,2030097000100
Sociedade de Educação e Cultura Porto-Alegrense,Avenida Protásio Alves - 943 -,Rio Branco,90410000,Porto Alegre,RS,Brasil,51-33313030,Colégio Israelita Brasileiro,supaf@colegioisraelita.com.br,www.colegioisraelita.com.br,92773621000126
Casa do Caminho,Av. Presidente Vargas - 890 -,Cidade Nova,13339120,Indaiatuba,SP,Brasil,19-38018144,Casa do Caminho,casado.caminho@bol.com.br,,
Associaçao Imaculada Conceiçao,Rua Goiás - 1983 - antigo colegio,Santo Antonio,35502027,Divinópolis,MG,Brasil,37-32225322,Comunidade Sacramento de Amor,associaçaoimaculadaconceiçao@yahoo.com.br,www.sacramentodeamor.org.br,4195503000110
Ashoka Brasil,Rua Alves Guimarães - 715 -,Pinheiros,5410000,São Paulo,SP,Brasil,11-30859190,,,,
Casa do Estudante Luterano Universitário,Rua Presidente Carlos Cavalcanti - 239 -,Centro,80020280,Curitiba,PR,Brasil,41-33243313,CELU,celuadm@gmail.com,http://www.celu.ufpr.br/,75047811000147
GIRASSOLIDÁRIO - Agência em Defesa da Infância e Adolescência,Rua 18 de setembro - 83 - B - piso superior,Vila Carvalho,79005200,Campo Grande,MS,Brasil,67-33840113,GIRASSOLIDÁRIO,eliane@girassolidario.org.br,www.girasolidario.org.br,4948479000143
Associação de Pais e Amigos dos Excepcionais de Novo Itacolomi,Av.28 de setembro - 1421 -,Centro,86895000,Novo Itacolomi,PR,Brasil,43-34371156,"Escola de Educação Especial ""Primeiros Passos"".",apaenovoitacolomi@bol.com.br,,
Fundação de Apoio aos Portadores de Neoplasias Infantis Ricardo Moysés Jr.,Rua Francisco Vaz de Magalhães - 12 -,Cascatinha,36033340,Juiz de Fora,MG,Brasil,32-32326000,Fundação Ricardo Moysés jr.,frmjr@artnet.com.br,www.ricardomoysesjr.org.br,385361000101
ASILO SAO VICENTE DE PAULO,ESTRADA AGUA DO MATAO - 1 -,RURAL,19800000,Assis,SP,Brasil,18-33251683,ASILO SAO VICENTE DE PAULO,,,
Liga de Assistência Cristo Rei,Rua D. Pedro I - 1298 -,Vila Xavier,14810108,Araraquara,SP,Brasil,16-33222076,Casa da Criança,criancacristorei@ig.com.br,,
SANTA CASA DE MISERICÓRDIA DE BARRA MANSA,RUA PINTO RIBEIRO - 205 -,CENTRO,27310420,Barra Mansa,RJ,Brasil,24-33258300,,,,
União Sul Brasileira de Educação e Ensino,Rua Irmão José Otão - 11 -,Bom Fim,90030065,Porto Alegre,RS,Brasil,51-33140300,,,,
Associação de Pais e Amigos dos Excepcionais de Arapongas,Rua Harpia - 23 -,Centro,86701260,Arapongas,PR,Brasil,43-32521182,APAE de Arapongas,apaearapongas@uol.com.br,,
